METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE,shape_wkt,POINT_X,POINT_Y
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080894999999998,42.353223999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080894999999941 42.353224000000068),-71.080894999999941,42.353224000000068
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080973000000000,42.353203000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080972999999972 42.353203000000065),-71.080972999999972,42.353203000000065
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.081052000000000,42.353181999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081051999999943 42.353182000000061),-71.081051999999943,42.353182000000061
,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.081130000000002,42.353161000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081129999999973 42.353161000000057),-71.081129999999973,42.353161000000057
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081185000000005,42.353003000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,529,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081184999999948 42.353003000000058),-71.081184999999948,42.353003000000058
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081148999999996,42.352936000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081148999999982 42.352936000000057),-71.081148999999982,42.352936000000057
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081113000000002,42.352868999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081112999999959 42.352869000000055),-71.081112999999959,42.352869000000055
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081076999999993,42.352803000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081077000999983 42.352803000000051),-71.081077000999983,42.352803000000051
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081040999999999,42.352736000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081040999999971 42.35273600000005),-71.081040999999971,42.352736000000050
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081005000000005,42.352668999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081004999999948 42.352669000000049),-71.081004999999948,42.352669000000049
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080968999999996,42.352601999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080968999999982 42.352602000000047),-71.080968999999982,42.352602000000047
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080933000000002,42.352535000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08093299899997 42.352535000000046),-71.080932998999970,42.352535000000046
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080896999999993,42.352468999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080896998999947 42.352469000000042),-71.080896998999947,42.352469000000042
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080860999999999,42.352401999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08086099999997 42.352402000000041),-71.080860999999970,42.352402000000041
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080825000000004,42.352334999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080824999999948 42.352335000000039),-71.080824999999948,42.352335000000039
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080768000000006,42.352234000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,530,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080767998999988 42.352234000000067),-71.080767998999988,42.352234000000067
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080735000000004,42.352170999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080734999999947 42.352171000000055),-71.080734999999947,42.352171000000055
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080702000000002,42.352106999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080702000999963 42.352107000000046),-71.080702000999963,42.352107000000046
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080669000000000,42.352043999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080668999999943 42.352044000000035),-71.080668999999943,42.352044000000035
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080635999999998,42.351981000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08063599999997 42.35198100000008),-71.080635999999970,42.351981000000080
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080602999999996,42.351917999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08060299999994 42.351918000000069),-71.080602999999940,42.351918000000069
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080571000000006,42.351854000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080570999999964 42.35185400000006),-71.080570999999964,42.351854000000060
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080538000000004,42.351790999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080537999999933 42.351791000000048),-71.080537999999933,42.351791000000048
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080505000000002,42.351728000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08050499999996 42.351728000000037),-71.080504999999960,42.351728000000037
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080472000000000,42.351664999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08047199899994 42.351665000000025),-71.080471998999940,42.351665000000025
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080438999999998,42.351601000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080438999999956 42.351601000000073),-71.080438999999956,42.351601000000073
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080405999999996,42.351537999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080406000999972 42.351538000000062),-71.080406000999972,42.351538000000062
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080552999999995,42.351512999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,531,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080552999999952 42.351513000000068),-71.080552999999952,42.351513000000068
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080584999999999,42.351576999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080584999999985 42.351577000000077),-71.080584999999985,42.351577000000077
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080618000000001,42.351641000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080617999999959 42.351641000000029),-71.080617999999959,42.351641000000029
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080650000000006,42.351705000000003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080649999999935 42.351705000000038),-71.080649999999935,42.351705000000038
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080681999999996,42.351768999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080681999999968 42.351769000000047),-71.080681999999968,42.351769000000047
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080714999999998,42.351832999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080714999999941 42.351833000000056),-71.080714999999941,42.351833000000056
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080747000000002,42.351897999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080746998999984 42.351898000000062),-71.080746998999984,42.351898000000062
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080780000000004,42.351962000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080779999999947 42.351962000000071),-71.080779999999947,42.351962000000071
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080811999999995,42.352026000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08081199999998 42.35202600000008),-71.080811999999980,42.352026000000080
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080843999999999,42.352089999999997,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080843999999956 42.352090000000032),-71.080843999999956,42.352090000000032
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080877000000001,42.352153999999999,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08087699899994 42.352154000000041),-71.080876998999940,42.352154000000041
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080909000000005,42.352218000000001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080908999999963 42.35221800000005),-71.080908999999963,42.352218000000050
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.080954000000006,42.352311999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,532,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080953999999963 42.35231200000004),-71.080953999999963,42.352312000000040
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.080986999999993,42.352373000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080986999999936 42.352373000000057),-71.080986999999936,42.352373000000057
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081021000000007,42.352432999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081021000999954 42.352433000000076),-71.081021000999954,42.352433000000076
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081053999999995,42.352494000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081054000999984 42.352494000000036),-71.081054000999984,42.352494000000036
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081086999999997,42.352555000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081086998999979 42.352555000000052),-71.081086998999979,42.352555000000052
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081119999999999,42.352615999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081119999999942 42.352616000000069),-71.081119999999942,42.352616000000069
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081153999999998,42.352676000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081154000999959 42.352676000000031),-71.081154000999959,42.352676000000031
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081187000000000,42.352736999999998,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081186999999943 42.352737000000047),-71.081186999999943,42.352737000000047
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081220000000002,42.352798000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081219999999973 42.352798000000064),-71.081219999999973,42.352798000000064
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081253000000004,42.352859000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081252999999947 42.35285900000008),-71.081252999999947,42.352859000000080
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081287000000003,42.352919000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081286999999975 42.352919000000043),-71.081286999999975,42.352919000000043
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081320000000005,42.352980000000002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081319999999948 42.352980000000059),-71.081319999999948,42.352980000000059
,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.082763999999997,42.351053000000000,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,533,,0DF,DF,0.250000000000000,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.082763999999941 42.351053000000036),-71.082763999999941,42.351053000000036
